gene_id,f1.expected_count,f2.expected_count,f3.expected_count,f4.expected_count,f5.expected_count,f6.expected_count
ENSDARG00000003927,988,1025,842,1274,954,1119
ENSDARG00000003931,2944,3053,2840,4671,3320,3623
ENSDARG00000003934,176,232,167,273,212,232
ENSDARG00000003938,1905,2072,1349,2148,1799,1987
ENSDARG00000003940,783,950,685,983,822,945
ENSDARG00000003941,660,598,479,845,766,744
ENSDARG00000003944,1,3,0,6,6,5
ENSDARG00000003952,14581,15256,11160,17450,15750,17060
ENSDARG00000003961,622,742,409,732,580,748
ENSDARG00000003963,789,1039,759,1175,798,918
ENSDARG00000003965,35,35,26,38,25,43
ENSDARG00000003968,1,0,0,1,1,1
ENSDARG00000003970,205,165,155,220,179,208
ENSDARG00000003971,430,509,415,597,495,543
ENSDARG00000003973,165,173,128,231,140,198
ENSDARG00000003974,712,832,627,977,810,882
ENSDARG00000003977,579.68,580.88,552.01,817.82,735.67,685.12
ENSDARG00000003984,415.11,488.22,326.18,604.19,379.16,502.14
ENSDARG00000003989,191,334,197,316,114,301
ENSDARG00000003991,315,279,208,299,250,329
ENSDARG00000003994,455,639,470,694,531,603
ENSDARG00000003998,181,323,239,319,151,255
ENSDARG00000004015,162,167,149,220,247,187
ENSDARG00000004017,477,566,440,766,630,629
ENSDARG00000004018,64,58,56,98,54,64
ENSDARG00000004023,964,1358,1036,1428,1019,1081
ENSDARG00000004034,4863,5105,3985,6203,6873,5892
ENSDARG00000004037,448,492,304,518,450,495
ENSDARG00000004046,532,573,433,693,559,604
ENSDARG00000004049,491,717,500,730,397,683
ENSDARG00000004051,93,77,74,111,92,122
ENSDARG00000004055,470,564,466,747,499,566
ENSDARG00000004059,125,136,85,144,130,133
ENSDARG00000004060,3468,4445,3384,5107,4276,4033
ENSDARG00000004074,398,673,408,638,274,552
ENSDARG00000004078,1201,1347,1159,2259,1405,1437
ENSDARG00000004082,395,317,312,657,582,495
ENSDARG00000004094,1966,2364,1649,2581,1895,2362
ENSDARG00000004105,507,564,437,620,545,611
ENSDARG00000004111,21,10,18,23,13,22
ENSDARG00000004114,124,139,104,201,117,166
ENSDARG00000004115,774,843,574,992,852,898
ENSDARG00000004130,99,112,84,123,89,128
ENSDARG00000004131,115.23,150,99.26,145.37,110.99,120.26
ENSDARG00000004132,1084,1295,997,1582,879,1348
ENSDARG00000004141,632.58,607,428.63,734.59,668,739.73
ENSDARG00000004150,269,380,292,402,306,328
ENSDARG00000004151,118,193,117,195,115,186
ENSDARG00000004154,76,83,69,126,49,98
ENSDARG00000004158,254,338,261,348,215,300
ENSDARG00000004160,1418,1426,1065,1836,1806,1521
ENSDARG00000004161,1915,2396,1737,2719,2142,2383
ENSDARG00000004167,177,163,139,192,199,169
ENSDARG00000004169,3005,2809,1965,3036,3131,3250
ENSDARG00000004171,915,909,783,1246,1123,1108
ENSDARG00000004173,3314,4157,2782,4389,2976,3818
ENSDARG00000004174,2894,3825,2595,4134,2681,3414
ENSDARG00000004176,80.05,109.26,67,110.65,76.45,104
ENSDARG00000004177,283,319,312,559,391,335
ENSDARG00000004184,214,300,178,314,125,268
ENSDARG00000004187,100,162,224,239,181,118
ENSDARG00000004189,2772,3172,2087,3232,2607,3253
ENSDARG00000004196,1222,1312,1073,1801,1517,1488
ENSDARG00000004199,176,144,100,177,141,214
ENSDARG00000004204,53,44,28,71,63,47
ENSDARG00000004211,881,1086,812,1244,960,1104
ENSDARG00000004218,495,768,562,838,500,663
ENSDARG00000004219,97,140,99,156,98,98
ENSDARG00000004227,145,223,171,229,118,198
ENSDARG00000004232,666,755,585,914,664,781
ENSDARG00000004243,49,67,45,63,32,69
ENSDARG00000004246,1003,1526,927,1434,1107.11,1352.16
ENSDARG00000004251,620,590,339,628,619,628
ENSDARG00000004256,46,56,42,44,53,57
ENSDARG00000004260,68,70,54,107,51,82
ENSDARG00000004261,2332,2280,1920,2805,2811,2583
ENSDARG00000004262,116.38,92.04,68.96,110.89,122.87,118.07
ENSDARG00000004270,1602,1549,1110,1861,1770,1801
ENSDARG00000004274,137,134,102,180,186,169
ENSDARG00000004280,1185,1347,928,1413,1226,1336
ENSDARG00000004282,252,299,216,302,178,358
ENSDARG00000004291,253,377,237,341,149,341
ENSDARG00000004296,3736,3483,2538,3981,3834,4167
ENSDARG00000004297,2575,3355,2618,3896,2865,3151
ENSDARG00000004301,342,310,253,368,396,375
ENSDARG00000004302,309,440,305,443,295,411
ENSDARG00000004305,164,305,192,287,179,224
ENSDARG00000004306,170,245,167,248,170,218
ENSDARG00000004307,184,198,162,244,184,222
ENSDARG00000004308,353,391,249,447,404,420
ENSDARG00000004311,375,405,278,416,410,448
ENSDARG00000004318,491,437,371,537,517,546
ENSDARG00000004322,85,145,100,140,79,104
ENSDARG00000004325,282,318,230,440,388,338
ENSDARG00000004328,11,2.24,6,5,0,12
ENSDARG00000004336,456,619,430,744,434,638
ENSDARG00000004343,798,884,681.98,1073.98,938.99,945.99
ENSDARG00000004358,730,994,819,1051,732,845
ENSDARG00000004363,578,608,452,715,744,663
ENSDARG00000004372,565,584,420,655,565,663
ENSDARG00000004377,1002,1152,944,1402,1196,1111
ENSDARG00000004378,402.75,427.17,317.74,464.48,498.35,475.47
ENSDARG00000004386,746,1115,832,1290,866,984
ENSDARG00000004392,347,324,270,454,459,430
ENSDARG00000004396,141,146,127,239,244,149
ENSDARG00000004402,827,938,706,1069,791,959
ENSDARG00000004405,61,42,30,58,55,60
ENSDARG00000004406,404,374,316,464,426,435
ENSDARG00000004415,2821,4389,3204,4855,2774,3855
ENSDARG00000004427,837,811,625,969,992,945
ENSDARG00000004433,55,51,37,88,82,52
ENSDARG00000004436,214,218,177,258,264,236
ENSDARG00000004445,164,300,237,324,165,268
ENSDARG00000004447,51.65,45.9,46.89,83,99,64
ENSDARG00000004451,287,316,235,372,305,355
ENSDARG00000004452,3554,4063,3019,4697,3585,4093
ENSDARG00000004455,280,208,189,362,323,297
ENSDARG00000004459,103,125,108,147,111,132
ENSDARG00000004460,324,364,303,400,334,347
ENSDARG00000004470,2050,2075,1611,2387,2171,2349
ENSDARG00000004472,317,405,317,416,391,399
ENSDARG00000004473,54,58,55,102,59,67
ENSDARG00000004492,164,163,115,223,156,181
ENSDARG00000004497,536,564,411,683,728,590
ENSDARG00000004498,31,48,33,30.88,38.96,36
ENSDARG00000004502,119,237,155,242,121,191
ENSDARG00000004517,873.14,809.31,580.26,876.49,805.99,962.44
ENSDARG00000004525,218,269,199,336,290,303
ENSDARG00000004527,545,495,402,601,657,542
ENSDARG00000004529,25,25,12,46,31,32
ENSDARG00000004537,1065,1559,962,1666,699,1459
ENSDARG00000004539,285,299,249,464,416,295
ENSDARG00000004561,16,27,18,20,6,25
ENSDARG00000004574,114,138,74,120,66,146
ENSDARG00000004576,306,363,253,373,301,345
ENSDARG00000004577,241,276,202,295,265,262
ENSDARG00000004580,881,1163,875,1266,812,1074
ENSDARG00000004581,1254,1461,1099,1803,1406,1542
ENSDARG00000004586,57,62,49,62,35,58
ENSDARG00000004587,502,586,408,707,589,561
ENSDARG00000004588,4740.29,6685,4990,6859,5115.13,6132
ENSDARG00000004592,250,395,270,403,305,350
ENSDARG00000004594,365.21,512.15,326.07,511.4,379.11,457.1
ENSDARG00000004597,63,140,71,124,48,125
ENSDARG00000004598,2,9,1,3,3,1
ENSDARG00000004616,403,458,331,525,450,493
ENSDARG00000004618,156,162.92,124.93,209,205,177
ENSDARG00000004621,9220,12383,8987,13189.89,10270,11759.9
ENSDARG00000004627,104,84,62,108,79,96
ENSDARG00000004632,687.55,704.67,608.75,926.35,926.06,747.71
ENSDARG00000004633,15,28,17,28,3,21
ENSDARG00000004634,445,530,365,686,347,538
ENSDARG00000004635,656,836,521,797,531,699
ENSDARG00000004636,729,826,638,1024,738,922
ENSDARG00000004643,297,504,300,475,261,364
ENSDARG00000004647,122,134,77,188,123,143
ENSDARG00000004648,20,55,33,52,12,31
ENSDARG00000004658,2349,2361,1371,2008,2119,2174
ENSDARG00000004672,944,1163,904,1307,1021,1156
ENSDARG00000004680,1175,1389,1096,1673,1341,1461
ENSDARG00000004687,1220,1172,968,1485,1195,1400
ENSDARG00000004692,244,243,209,349,282,285
ENSDARG00000004695,310,306,242,422,411,364
ENSDARG00000004696,308,320,248,361,326,348
ENSDARG00000004697,413,404,359,554,486,420
ENSDARG00000004702,825,1126,836,1145,950,1018
ENSDARG00000004706,1505,1507,1196,1852,1880,1740
ENSDARG00000004712,303,453,336,424,298,382
ENSDARG00000004713,551,514,316,513,481,562
ENSDARG00000004714,1693,2110,1533,2421,1777,2219
ENSDARG00000004721,87,88,76,104,64,105
ENSDARG00000004724,472,434,382,623,605,491
ENSDARG00000004726,1017,1236,888,1396,1133,1223
ENSDARG00000004735,3213,4285,2837,4494,3043,4030
ENSDARG00000004745,590,619,517,772,691,615
ENSDARG00000004748,1476,1521,3986,5245,8265,1681
ENSDARG00000004753,149,172,121,226,116,229
ENSDARG00000004754,1246.3,1256.3,1146.8,1625.01,1316.63,1432.87
ENSDARG00000004757,50913,48160,38924,58980,59244,56953
ENSDARG00000004763,7,3,4,14,7,4
ENSDARG00000004771,379,434,305,511,442,450
ENSDARG00000004774,725,787,605,1001,845,849
ENSDARG00000004782,1391,1726,1090,1819,1288,1728
ENSDARG00000004785,1780,1790,1369,2103,2118,2097
ENSDARG00000004789,67.71,146.11,77.36,107.07,33.27,112.05
ENSDARG00000004794,20,22,23,37.04,19,31
ENSDARG00000004796,1049,1327,971,1353,994,1261
ENSDARG00000004806,538.93,498,434.73,738.3,565,629
ENSDARG00000004823,6,10,5,10,8,11
ENSDARG00000004830,5282,5888,4017,6497,5021,6395
ENSDARG00000004836,1801,2602,1908,2662,1671,2306
ENSDARG00000004840,749,819.61,612,968,893,895
ENSDARG00000004843,1254,1234,1059,1692,1657,1420
ENSDARG00000004851,249.1,255.97,171.85,258.96,225.86,249.98
ENSDARG00000004861,337,552,372,490,270,437
ENSDARG00000004864,0,0,0,0,0,0
ENSDARG00000004866,545,632,492,788,711,627
ENSDARG00000004869,238,265,241,405,269,277
ENSDARG00000004870,1082,1077.15,749,1214,1119,1079.27
ENSDARG00000004871,17,20,13,28,22,23
ENSDARG00000004874,23,31,10,16,35.08,31
ENSDARG00000004875,1009,873,668,1038,1233,985
ENSDARG00000004877,882.22,1031.86,692.35,1024.09,910.44,1053.47
ENSDARG00000004880,318,332,238,374,292,369
ENSDARG00000004889,319,296,229,378,398,310
ENSDARG00000004891,1753,1881,1392,2167,1939,1934
ENSDARG00000004898,0,2,0,1,1,2
ENSDARG00000004904,1145,1176,768,1315,1014,1257
ENSDARG00000004906,2138,2375,1598,2816,2185,2522
ENSDARG00000004925,187,192,157,202,211,203
ENSDARG00000004930,2150,2218,1767,3083,2501,2517
ENSDARG00000004931,88,130,79,162,56,142
ENSDARG00000004932,517,470,390,623,527,574
ENSDARG00000004937,209,204,147,204,174,210
ENSDARG00000004939,759.69,821.34,621.81,984.91,673.16,992.77
ENSDARG00000004948,2643.99,2539.42,2032.08,3376.29,3264.2,2888.27
ENSDARG00000004952,17,27,19,18,28,16
ENSDARG00000004953,9.47,6,4.58,3.18,3.17,4
ENSDARG00000004954,92,134,104,195,245,112
ENSDARG00000004956,1453,1529,1236,1918,1808,1702
ENSDARG00000004964,775,759,656,1226,948,926
ENSDARG00000004979,302,294,233,423,283,387
ENSDARG00000004988,1648,2541,1801,2480,1745,2185
ENSDARG00000005002,245,238,205,292,237,261
ENSDARG00000005004,305,301,257,378,353,390
ENSDARG00000005010,43,32,33,44,42,46
ENSDARG00000005015,1270,1400,1063,1731,1321,1451
ENSDARG00000005023,816.81,815.67,506.81,783.08,728.83,895.22
ENSDARG00000005026,821,1154.76,862.7,1214.06,768.11,1081.64
ENSDARG00000005034,542,535,411,641,628,608
ENSDARG00000005049,372.94,413.35,304.31,506.46,549.31,479
ENSDARG00000005050,59,59,33,56,62,64
ENSDARG00000005057,504,435,388,708,540,570
ENSDARG00000005058,828,1063,631,1027,746,1020
ENSDARG00000005078,1445,1603,1200,1910,1690,1751
ENSDARG00000005085,1332,1359,981,1609,1514,1325
ENSDARG00000005092,72.09,87.91,72.59,106.73,74.7,107.2
ENSDARG00000005095,245,289,236,283,235,315
ENSDARG00000005098,314,350,223,310,270,326
ENSDARG00000005104,1222,1388,997,1564,1279,1553
ENSDARG00000005108,1658,1576,1235,1907,2229,1717
ENSDARG00000005112,3479,3756,3095,5032,3481,4337
ENSDARG00000005115,650,685,506,744,647,794
ENSDARG00000005122,1731,2091,1442,2520,1709,2102
ENSDARG00000005126,148,181,116,193,76,180
ENSDARG00000005128,489,475,294,522,501,512
ENSDARG00000005134,1182.47,1236.33,879.6,1530.03,1294.66,1265.45
ENSDARG00000005139,1333,1212,922,1393,1292,1466
ENSDARG00000005141,377,781,543,762,359,565
ENSDARG00000005150,61,90,50,74,47,63
ENSDARG00000005154,168,213,136,265,103,217
ENSDARG00000005159,277.01,359.57,266.87,465.73,254.01,303.33
ENSDARG00000005162,20495.05,18894.35,14694.41,23876.44,24294.12,23082.52
ENSDARG00000005163,237,323,252,437,172,309
ENSDARG00000005172,614,622,455,777,689,667
ENSDARG00000005176,162,195,122,165,111,211
ENSDARG00000005179,665,641,482,833,758,780
ENSDARG00000005185,2114,2073.08,1689.64,2820,2701.47,2458.36
ENSDARG00000005186,744,993,740,1063,692,857
ENSDARG00000005191,27374.99,25111,18693,27289.99,28412,30275
ENSDARG00000005210,737,761,488,840,646,803
ENSDARG00000005216,82,90,68,86,43,97
ENSDARG00000005218,139,124,127,165,142,136
ENSDARG00000005220,758,714,623,977,918,835
ENSDARG00000005221,894,837,706,1190,1109,1063
ENSDARG00000005230,3397,3455,2750,4463,4301,3866
ENSDARG00000005232,293,437,284,563,324,391
ENSDARG00000005236,1145,1635,998,1667,883,1522
ENSDARG00000005246,156,174,132,200,172,175
ENSDARG00000005251,732,746,526,839,713,779
ENSDARG00000005254,2577,2448,1967,3028,2752,2984
ENSDARG00000005271,20,24,44,64,67,33
ENSDARG00000005274,68,76,44,71,57,64
ENSDARG00000005284,201,247,154,246,245,224
ENSDARG00000005314,15,8,9,12,16,10
ENSDARG00000005315,1607,1859,1459,2174,1623,1862
ENSDARG00000005318,1202,1372,1080,1732,1427,1435
ENSDARG00000005320,260,265,193,326,285,314
ENSDARG00000005327,6,4,10,12,22,2
ENSDARG00000005332,35,40,37,60,37,51
ENSDARG00000005335,61,56,53,96,104,81
ENSDARG00000005343,302,408,276,388,261,357
ENSDARG00000005350,1195,1481,1086,1630,1220,1389
ENSDARG00000005355,1031,1020,730,1024,1059,1056
ENSDARG00000005356,214,224,181,327,134,269
ENSDARG00000005359,4873,4951,3997,6273,5838,5700
ENSDARG00000005364,94,135,83,139,70,96
ENSDARG00000005368,946,990,773,1221,1014,1176
ENSDARG00000005371,106,126.81,72,136.52,174.36,126.79
ENSDARG00000005372,506,643,528,739,553,645
ENSDARG00000005374,539.95,596.99,430.06,674.93,524.35,623.3
ENSDARG00000005382,297,362,273,401,362,353
ENSDARG00000005392,9,7,5,15,11,9
ENSDARG00000005394,96,234,129,201,50,191
ENSDARG00000005397,1210,1805,1363,2005,1333,1616
ENSDARG00000005414,72,103,66,126.88,124.9,91
ENSDARG00000005416,876,1074,810,1382,610,1098
ENSDARG00000005423,3270,3051,2891,4219,3999,3694
ENSDARG00000005425,315,377,262,418,212,400
ENSDARG00000005448,195,199,150,190,181,211
ENSDARG00000005451,7942,8641,6688,10129,8436,8777
ENSDARG00000005453,458,805,546,806,384,610
ENSDARG00000005454,684,807,542,842,620,772
ENSDARG00000005456,941,1059,776,1294,1124,1103
ENSDARG00000005458,1112,1337,1052,1535,1212,1276
ENSDARG00000005462,649,805,481,782,561,776
ENSDARG00000005463,1297.81,1347.15,1265.78,1854.15,1491.61,1589.35
ENSDARG00000005464,313,315,224,314,318,362
ENSDARG00000005468,905,1005,769,1235,1031,1020
ENSDARG00000005476,392,570,392,573,297,555
ENSDARG00000005479,1730,2455,1570,2470,1583,2375
ENSDARG00000005481,508,634.94,745,1167,1375,643
ENSDARG00000005482,1412,2210,1481,2201,1312,1732
ENSDARG00000005485,2151.53,1855.28,1493.96,2324.12,2395.78,2414.74
ENSDARG00000005500,317,383,289,365,462,427
ENSDARG00000005510,30,25,8,35,21,26
ENSDARG00000005513,33179,32092,24835,39994,40284,37084
ENSDARG00000005518,255,210,165,324,241,251
ENSDARG00000005522,22,29,22,31,18,22
ENSDARG00000005525,735.06,746.3,556.89,874.03,835.38,889.29
ENSDARG00000005526,597,768,507,931,643,782
ENSDARG00000005536,986,1098,759,1210,1031,1070
ENSDARG00000005540,1156,1526,1015,1578,1096,1393
ENSDARG00000005541,749,723,498,849,820,791
ENSDARG00000005544,103,113,63,150,63,98
ENSDARG00000005547,210,266,188,330,257,258
ENSDARG00000005549,1032,1213,976,1368,1126,1180
ENSDARG00000005551,1740,2131,1514.84,2219.68,1723.68,1992.84
ENSDARG00000005559,288,492,340,544,365,381
ENSDARG00000005560,4867,6893,4948,7035,5255,6033
ENSDARG00000005561,302,312,211,391,297,309
ENSDARG00000005565,369.33,375.43,475.92,954.9,674.87,417.34
ENSDARG00000005574,211,355,250,359,245,296
ENSDARG00000005576,2213,2512,1913,2906,2559,2573
ENSDARG00000005578,1040,1108,790,1413,711,1214
ENSDARG00000005586,22,54,21,46,19,33
ENSDARG00000005590,462,546,347,564,413,572
ENSDARG00000005593,217,275,180,283,258,250
ENSDARG00000005595,71,70,49,85,66,81
ENSDARG00000005606,577,643,486,744,506,702
ENSDARG00000005612,1093,1051,796,1225,1290,1174
ENSDARG00000005616,308.09,374.12,221,417,438.14,394.14
ENSDARG00000005619,121.19,148.85,90.22,169.85,119.39,154.65
ENSDARG00000005625,551,680,470,752,574,677
ENSDARG00000005626,42,47,45,72,43,49
ENSDARG00000005627,2,0,0,1,2,2.35
ENSDARG00000005629,1123,914,879,1462,1232,1256
ENSDARG00000005640,77.41,90.39,59.34,100,109,110
ENSDARG00000005643,1072,1079,849,1438,1186,1280
ENSDARG00000005645,938,1253,920,1355,1031,1204
ENSDARG00000005648,188,245,159,277,212,284
ENSDARG00000005651,1024,1220,979,1357,1183,1230
ENSDARG00000005652,1489,1779,1286,2096,1232,1817
ENSDARG00000005670,121,212,131,175,59,153
ENSDARG00000005673,132,118,113,214,191,140
ENSDARG00000005675,657,724,540,880,779,722
ENSDARG00000005679,476,519,360,661,573,607
ENSDARG00000005690,443,531,510,896,564,580
ENSDARG00000005699,917.08,989.37,744.35,1130.16,802.85,1063.33
ENSDARG00000005704,555.56,576.4,553,792.69,555.07,711.4
ENSDARG00000005713,832,859,670,941,902,869
ENSDARG00000005716,138,132,108,216,130,151
ENSDARG00000005738,751,795,590,1014,967,824
ENSDARG00000005739,1594,2312,1590,2388,1422,2273
ENSDARG00000005749,908.23,965.64,745.16,1367.44,491.62,1061.5
ENSDARG00000005754,2711,3502,2329,3981,2849,3471
ENSDARG00000005762,279,466,247,449,250,372
ENSDARG00000005772,613,551,508,814,759,592
ENSDARG00000005774,3874,4705,3381,5593,3786,4479
ENSDARG00000005775,1112,1828,1081,1778,859,1579
ENSDARG00000005776,816,996,727,1022,837,932
ENSDARG00000005780,12,23,9,28,11,15
ENSDARG00000005783,187,327,198,325,97,331
ENSDARG00000005786,26,46,21,57,11,44
ENSDARG00000005789,827,845,629,1100,947,948
ENSDARG00000005791,18891,17635,13728,21698,23697,20482
ENSDARG00000005799,609,597,558,783,914,779
ENSDARG00000005800,286,344,288,489,302,377
ENSDARG00000005814,1,1,1,1,2,2
ENSDARG00000005821,50.68,54.66,34.1,73.69,63.9,51.43
ENSDARG00000005823,1721.86,1829.76,1423.35,2284.46,1940.84,1926.66
ENSDARG00000005827,1322,1356,1049,1662,1483,1453
ENSDARG00000005828,99.79,141.97,92.05,154.09,108.01,121.48
ENSDARG00000005834,426,693,494,727,296,671
ENSDARG00000005840,5196.55,5295.12,4070.91,6246.47,5937.88,5711.21
ENSDARG00000005841,577.35,620.42,459.32,778.56,654.51,728.54
ENSDARG00000005842,937,1065,830,1242,1177,1139
ENSDARG00000005846,6,4,2,9,3,3
ENSDARG00000005853,303,398,258,415,213,406
ENSDARG00000005861,775,1163,828,1232,805,994
ENSDARG00000005865,1,3,2,4,1,4
ENSDARG00000005867,605,770,495,803,541,762
ENSDARG00000005870,1191,1107,927,1386,1456,1254
ENSDARG00000005883,199,325,223,329,206,239
ENSDARG00000005891,1040,1122,785,1220,1167,1267
ENSDARG00000005894,355,360,236,407,372,423
ENSDARG00000005897,475,541,343,576,457,677
ENSDARG00000005908,672,680,602,934,769,731
ENSDARG00000005913,1181,782,743,1234,960,1382
ENSDARG00000005915,274,336,208,428,138,411
ENSDARG00000005916,526,606,526,800,596,644
ENSDARG00000005924,4056.31,4570.6,3558.42,5509.46,4645.72,4851.6
ENSDARG00000005926,4321,3760,2915,4721,5197,4485
ENSDARG00000005927,854,1029,749,1206,1087,1006
ENSDARG00000005941,1802.92,2071.84,1685.62,2471.34,1839.35,2189.56
ENSDARG00000005942,13,29,13,24,18,20
ENSDARG00000005943,433,427,277.86,414,446.16,423
ENSDARG00000005945,2084,2477,1779,2869,2268,2471
ENSDARG00000005948,317,414.98,258,433,360,418.9
ENSDARG00000005972,559,600,542.06,724,738,650
ENSDARG00000005980,1191,1232,873,1412,1024,1185
ENSDARG00000005989,935,988,772,1223,945,1116
ENSDARG00000005993,278,327,225,316,223,299
ENSDARG00000006003,418,475,320,450,445,467
ENSDARG00000006008,3306,3514,2651,3798,3791,3661
ENSDARG00000006010,443,524,370,533,440,512
ENSDARG00000006011,97,96,81,126,93,102
ENSDARG00000006019,4811,5221,3412,5807,4762,5455
ENSDARG00000006025,946,1174,892,1309,1009,1135
ENSDARG00000006029,2043,2122,1842,2957,2636,2553
ENSDARG00000006031,10308,12121,10294,17727,11809,13141
ENSDARG00000006038,547,641,476,755,617,591
ENSDARG00000006040,520,611,420,759,655,660
ENSDARG00000006044,208,174,174,266,250,206
ENSDARG00000006052,113,109,85,154,151,100
ENSDARG00000006060,892,1055,598,1128,880,967
ENSDARG00000006062,1715,1925,1512,2481,1912,2021
ENSDARG00000006065,83,156,112,160,83,128
ENSDARG00000006074,629,784,614,897,675,813
ENSDARG00000006079,70,66,61,109,55,84
ENSDARG00000006092,5932,6738,5093,7256,6382,6860
ENSDARG00000006093,130,215,167,237,110,205
ENSDARG00000006094,435,563,339,631,309,588
ENSDARG00000006109,3,2,2,1,1,2
ENSDARG00000006110,76,91.68,69,99,77,85
